block_id	Bm_gene	Bm_chrf	Bm_statrtsite	Bm_length	Bm_sign	Pr_gene	Pr_chrf	Pr_statrtsite	Pr_length	Pr_sign	Sl_gene	Sl_chrf	Sl_statrtsite	Sl_length	Sl_sign	Tn_gene	Tn_chrf	Tn_statrtsite	Tn_length	Tn_sign	Hmel_gene	Hmel_chrf	Hmel_statrtsite	Hmel_length	Hmel_sign
179	KWMTBOMO10436	17	10901809	383	1	SWUPr00047270	4	24603932	15162	-1	SWUSl0128360	29	5333825	1624	1	Tni04153	17	8055082	3846	1	HMEL032832g1.t1	15	6273843	3408	-1
0	KWMTBOMO10439	17	10996978	34653	-1	SWUPr00047240	4	24496922	35934	1	SWUSl0127840	29	4297260	28229	-1	Tni04156	17	8122688	30324	-1	HMEL032831g1.t1	15	6209194	24813	1
0	KWMTBOMO10442	17	11116198	4690	-1	SWUPr00047210	4	24372143	937	1	SWUSl0127860	29	4415155	799	-1	Tni04161	17	8211681	812	-1	HMEL013011g1.t1	15	6464523	703	-1
0	KWMTBOMO10443	17	11117999	7769	1	SWUPr00047200	4	24368939	7792	-1	SWUSl0127870	29	4416120	3703	1	Tni04162	17	8212410	4266	1	HMEL013012g1.t1	15	6465563	3390	1
0	KWMTBOMO10444	17	11130499	1364	1	SWUPr00118970	10	27570840	1807	-1	SWUSl0127880	29	4422648	741	1	Tni04163	17	8217359	1082	1	HMEL013013g1.t1	15	6471821	1675	1
0	KWMTBOMO10453	17	11490452	18591	1	SWUPr00047020	4	23967825	23053	-1	SWUSl0127970	29	4722295	14551	-1	Tni04182	17	8512781	18994	1	HMEL022146g1.t1	15	6717625	18575	1
0	KWMTBOMO10455	17	11537741	3102	-1	SWUPr00046980	4	23910165	4349	1	SWUSl0127550	29	3504384	557	-1	Tni04184	17	8552535	8766	-1	HMEL032850g1.t1	15	6750917	1943	-1
180	KWMTBOMO10456	17	11684837	18955	1	SWUPr00046960	4	23755730	18831	-1	SWUSl0127580	29	3620710	14225	1	Tni04188	17	8671577	15974	1	HMEL014342g1.t1	15	6798416	11293	1
0	KWMTBOMO10467	17	11919186	11043	-1	SWUPr00046840	4	23542547	11418	1	SWUSl0127680	29	3811901	4465	-1	Tni04197	17	8861522	12192	-1	HMEL032860g1.t1	15	6999385	5938	-1
0	KWMTBOMO10468	17	11923637	43155	1	SWUPr00046830	4	23537907	30891	-1	SWUSl0127700	29	3821385	45052	1	Tni04198	17	8862984	35392	1	HMEL032861g1.t1	15	7004103	18704	1
0	KWMTBOMO10470	17	11988156	15068	-1	SWUPr00046820	4	23482788	19822	1	SWUSl0127710	29	3880596	11279	-1	Tni04199	17	8913598	12081	-1	HMEL002437g1.t1	15	7039266	12953	-1
0	KWMTBOMO10471	17	11988967	2814	1	SWUPr00046810	4	23480758	3454	-1	SWUSl0127720	29	3881140	2155	1	Tni04200	17	8913935	3541	1	HMEL032862g1.t1	15	7039808	2178	1
0	KWMTBOMO10472	17	11994196	1107	-1	SWUPr00046800	4	23473871	1990	1	SWUSl0127730	29	3885353	1529	-1	Tni04201	17	8918258	1141	-1	HMEL032863g1.t1	15	7044064	1775	-1
0	KWMTBOMO10473	17	11996037	4598	1	SWUPr00046790	4	23472722	3319	-1	SWUSl0127740	29	3886749	2390	1	Tni04202	17	8919025	2181	1	HMEL032864g1.t1	15	7046081	6870	1
180	KWMTBOMO10474	17	12009396	5985	-1	SWUPr00046780	4	23459713	5197	1	SWUSl0127750	29	3898682	6595	-1	Tni04203	17	8930260	6629	-1	HMEL022250g1.t1	15	7061440	4537	-1
180	KWMTBOMO10484	17	12361567	6219	1	SWUPr00046750	4	23098955	7010	-1	SWUSl0127780	29	4165924	8512	1	Tni04205	17	9217777	7392	1	HMEL007740g1.t1	15	7289522	11023	1
180	KWMTBOMO10487	17	12384246	1602	-1	SWUPr00046740	4	23075551	1328	1	SWUSl0127790	29	4187502	1328	-1	Tni04206	17	9235674	1328	-1	HMEL007741g1.t1	15	7307503	1328	-1
180	KWMTBOMO10489	17	12443707	21717	1	SWUPr00046720	4	23020214	25992	-1	SWUSl0127810	29	4220173	19962	1	Tni04208	17	9264613	13037	1	HMEL007743g1.t1	15	7342573	11962	1
0	KWMTBOMO10491	17	12472127	4798	1	SWUPr00046700	4	22987508	7737	-1	SWUSl0127540	29	3502257	3198	-1	Tni04210	17	9281298	5812	1	HMEL014179g1.t1	15	7358822	3822	1
0	KWMTBOMO10492	17	12500506	17824	-1	SWUPr00046690	4	22957820	16708	1	SWUSl0127530	29	3474889	20686	1	Tni04211	17	9309620	22447	-1	HMEL032872g1.t1	15	7379427	12941	-1
0	KWMTBOMO10493	17	12509957	7377	1	SWUPr00046680	4	22942321	10547	-1	SWUSl0127520	29	3467987	6122	-1	Tni04212	17	9307894	16008	1	HMEL014177g1.t1	15	7385008	4146	1
0	KWMTBOMO10499	17	12887283	16390	-1	SWUPr00046630	4	22560988	12567	1	SWUSl0127440	29	3088444	12418	1	Tni04218	17	9607123	25080	-1	HMEL032880g1.t1	15	7603663	7915	-1
0	KWMTBOMO10502	17	12895664	5888	1	SWUPr00046620	4	22603706	47633	-1	SWUSl0127430	29	3128845	46059	-1	Tni04217	17	9569130	42080	1	HMEL032881g1.t1	15	7604201	1550	1
180	KWMTBOMO10503	17	12911683	9764	-1	SWUPr00046610	4	22516899	38731	1	SWUSl0127420	29	3043305	39065	1	Tni04219	17	9642699	31200	-1	HMEL032882g1.t1	15	7635491	29313	-1
180	KWMTBOMO10507	17	12995616	12750	-1	SWUPr00046570	4	22408339	14172	1	SWUSl0127400	29	2998887	8681	1	Tni04221	17	9679262	10888	-1	HMEL032883g1.t1	15	7668758	6428	-1
180	KWMTBOMO10508	17	12999157	24465	1	SWUPr00046560	4	22405284	4719	-1	SWUSl0127390	29	2996185	14694	-1	Tni04222	17	9679655	15609	1	HMEL007830g1.t1	15	7669611	12005	1
0	KWMTBOMO10509	17	13027506	2769	-1	SWUPr00046540	4	22368154	3069	1	SWUSl0127380	29	2978560	955	1	Tni04223	17	9701113	1279	-1	HMEL007829g1.t1	15	7687297	4223	-1
0	KWMTBOMO10510	17	13030617	707	1	SWUPr00046530	4	22362958	449	-1	SWUSl0127370	29	2973317	446	-1	Tni04224	17	9702674	452	1	HMEL007828g1.t1	15	7688374	452	1
0	KWMTBOMO10511	17	13037246	3814	-1	SWUPr00046520	4	22357484	3437	1	SWUSl0127360	29	2967631	2366	1	Tni04225	17	9706670	3369	-1	HMEL007827g1.t1	15	7692987	3108	-1
180	KWMTBOMO10517	17	13173926	662	-1	SWUPr00046480	4	22221299	546	1	SWUSl0127300	29	2856379	542	1	Tni04229	17	9804547	1174	-1	HMEL032888g1.t1	15	7771034	907	-1
0	KWMTBOMO10519	17	13330126	11686	-1	SWUPr00046430	4	22071013	8389	1	SWUSl0127280	29	2728608	10085	1	Tni04236	17	9907610	11183	-1	HMEL032890g1.t1	15	7855646	1401	-1
0	KWMTBOMO10524	17	13353007	5449	1	SWUPr00046400	4	22047840	9957	-1	SWUSl0127260	29	2719046	3104	-1	Tni04238	17	9917075	5834	1	HMEL032892g1.t1	15	7871181	4893	1
0	KWMTBOMO10525	17	13370586	6429	-1	SWUPr00046390	4	22032064	3646	1	SWUSl0127250	29	2712699	1844	1	Tni04239	17	9925317	2345	-1	HMEL032893g1.t1	15	7880974	1696	-1
0	KWMTBOMO10526	17	13374787	2787	1	SWUPr00046380	4	22031081	2943	-1	SWUSl0127240	29	2712136	2412	-1	Tni04240	17	9925765	2047	1	HMEL008516g1.t1	15	7881495	1833	1
0	KWMTBOMO10527	17	13379166	1557	-1	SWUPr00046370	4	22025961	1594	1	SWUSl0127230	29	2708076	1376	1	Tni04241	17	9929422	1435	-1	HMEL008517g1.t1	15	7884641	806	-1
0	KWMTBOMO10531	17	13430617	9144	1	SWUPr00046360	4	22005869	39425	-1	SWUSl0127220	29	2700403	44861	-1	Tni11557	17	9953332	7068	1	HMEL008518g1.t1	15	7887669	25970	1
180	KWMTBOMO10537	17	13550022	21981	1	SWUPr00046350	4	21879773	11192	-1	SWUSl0127210	29	2599957	8507	-1	Tni11560	17	10014374	10875	1	HMEL032897g1.t1	15	7964013	13115	1
180	KWMTBOMO10541	17	13610671	12164	-1	SWUPr00046320	4	21821654	4276	1	SWUSl0127170	29	2545755	10956	1	Tni11564	17	10058787	9414	-1	HMEL032901g1.t1	15	8049464	7649	-1
180	KWMTBOMO10543	17	13636482	9571	1	SWUPr00046300	4	21774855	12139	-1	SWUSl0127150	29	2534492	7300	-1	Tni11566	17	10070318	6126	1	HMEL012761g4.t1	15	8064162	2695	1
180	KWMTBOMO10544	17	13657181	10907	-1	SWUPr00046290	4	21749860	11459	1	SWUSl0127140	29	2519658	6056	1	Tni11567	17	10084191	7277	-1	HMEL012762g1.t1	15	8078388	9968	-1
180	KWMTBOMO10546	17	13697062	12706	1	SWUPr00046280	4	21704508	9315	-1	SWUSl0127130	29	2501782	14633	-1	Tni11568	17	10100734	8860	1	HMEL032902g1.t1	15	8092068	5726	1
0	KWMTBOMO10547	17	13712521	1237	-1	SWUPr00046270	4	21691089	2232	1	SWUSl0127100	29	2473098	941	1	Tni11571	17	10133330	1090	-1	HMEL032903g1.t1	15	8099870	1032	-1
0	KWMTBOMO10548	17	13722702	27964	1	SWUPr00046260	4	21672222	4025	-1	SWUSl0127090	29	2463313	9892	-1	Tni11572	17	10133796	15775	1	HMEL012765-RA	15	8100589	12312	1
180	KWMTBOMO10549	17	13767671	5145	-1	SWUPr00046250	4	21651894	4094	1	SWUSl0127080	29	2447742	1992	1	Tni11573	17	10151904	4074	-1	HMEL012766g1.t1	15	8119625	1649	-1
181	KWMTBOMO10557	17	13960238	14249	1	SWUPr00044690	4	17722120	16138	1	SWUSl0127030	29	2302869	14112	-1	Tni11576	17	10263105	9996	1	HMEL032908g1.t1	15	8219736	3109	1
181	KWMTBOMO10564	17	14254787	100627	-1	SWUPr00044710	4	17967524	88088	-1	SWUSl0127010	29	2044049	111532	1	Tni11579	17	10391190	15728	-1	HMEL032918g1.t1	15	8322134	7502	-1
181	KWMTBOMO10582	17	14745267	1445	1	SWUPr00044730	4	18094598	1082	1	SWUSl0127000	29	1857134	1663	-1	Tni11581	17	10590793	1428	1	HMEL032912g1.t1	15	8457567	5872	1
181	KWMTBOMO10588	17	14825636	8398	-1	SWUPr00044870	4	18242693	8032	-1	SWUSl0126970	29	1768596	16193	1	Tni11584	17	10644589	6134	-1	HMEL021305g1.t1	15	8563341	5533	-1
0	KWMTBOMO10590	17	14884056	10525	-1	SWUPr00044890	4	18303958	6973	-1	SWUSl0126950	29	1711639	4783	1	Tni11586	17	10689444	6950	-1	HMEL021303g1.t1	15	8600893	3582	-1
0	KWMTBOMO10591	17	14887827	805	1	SWUPr00044900	4	18310561	509	1	SWUSl0126940	29	1707440	509	-1	Tni11587	17	10693541	10603	1	HMEL021302g1.t1	15	8604637	504	1
0	KWMTBOMO10595	17	14949536	7148	-1	SWUPr00044920	4	18342312	19830	-1	SWUSl0126910	29	1669712	18809	1	Tni11594	17	10744996	17663	-1	HMEL021301g1.t1	15	8619546	9081	-1
0	KWMTBOMO10597	17	14970966	3008	-1	SWUPr00044940	4	18360627	2644	-1	SWUSl0126890	29	1664053	1954	1	Tni11596	17	10750745	1978	-1	HMEL009945g1.t1	15	8627325	2403	-1
181	KWMTBOMO10602	17	15362034	35232	-1	SWUPr00044960	4	18638836	20219	-1	SWUSl0126850	29	1354901	5037	1	Tni11601	17	11007134	23668	-1	HMEL006128g1.t1	15	8804833	6918	-1
181	KWMTBOMO10605	17	15544018	27437	1	SWUPr00045040	4	18868228	15174	1	SWUSl0126460	29	280313	11651	1	Tni11606	17	11140731	12784	1	HMEL032926g1.t1	15	8945554	8393	1
0	KWMTBOMO10606	17	15583997	6472	-1	SWUPr00045060	4	18930101	41081	-1	SWUSl0126470	29	325195	30901	-1	Tni11607	17	11259488	105715	-1	HMEL003185g1.t1	15	8968742	10769	-1
0	KWMTBOMO10611	17	15731287	1084	-1	SWUPr00045100	4	19070451	815	-1	SWUSl0126500	29	416494	815	-1	Tni11610	17	11291196	815	-1	HMEL014151g1.t1	15	9137824	818	-1
181	KWMTBOMO10614	17	15831627	4590	-1	SWUPr00045140	4	19152287	4840	-1	SWUSl0126530	29	522827	4859	-1	Tni11612	17	11374060	5782	-1	HMEL010444g1.t1	15	9224707	5997	-1
0	KWMTBOMO10617	17	15860157	14478	-1	SWUPr00045190	4	19181321	14278	-1	SWUSl0126550	29	538304	8510	-1	Tni11614	17	11382790	6368	-1	HMEL032932g1.t1	15	9239588	3347	-1
0	KWMTBOMO10618	17	15870177	1009	-1	SWUPr00045200	4	19187065	2384	-1	SWUSl0126560	29	539736	958	-1	Tni11615	17	11384342	1052	-1	HMEL010447g1.t1	15	9241829	618	-1
0	KWMTBOMO10619	17	15911047	35594	1	SWUPr00045210	4	19224492	6587	1	SWUSl0126570	29	570049	5436	1	Tni11616	17	11384701	33380	1	HMEL017781g1.t1	15	9274358	4307	1
181	KWMTBOMO10630	17	16460415	30876	-1	SWUPr00045390	4	19733608	28344	-1	SWUSl0126770	29	1113413	16285	-1	Tni11627	17	11768702	19698	-1	HMEL013736g1.t1	15	9991616	23479	-1
181	KWMTBOMO10639	17	16728765	22327	-1	SWUPr00045480	4	19992049	24060	-1	SWUSl0126400	29	60817	12582	-1	Tni11635	17	11982479	6250	-1	HMEL002443g1.t1	15	10184944	5281	-1
182	KWMTBOMO10676	18	338079	2387	-1	SWUPr00082350	7	16264007	2491	1	SWUSl0101370	23	64091	2297	-1	Tni02039	18	151147	2506	-1	HMEL011704g3.t1	16	8401483	1829	-1
182	KWMTBOMO10678	18	353999	2363	-1	SWUPr00082330	7	16248236	2123	1	SWUSl0101390	23	78064	6895	-1	Tni02041	18	161046	2390	-1	HMEL011705g1.t1	16	8410339	2072	-1
182	KWMTBOMO10680	18	418969	9627	-1	SWUPr00082160	7	15931654	8268	-1	SWUSl0101400	23	122563	3586	-1	Tni02043	18	215012	6381	-1	HMEL011706g1.t1	16	8452447	4799	-1
182	KWMTBOMO10683	18	440609	6835	-1	SWUPr00082180	7	15964099	15917	-1	SWUSl0101430	23	134997	3399	-1	Tni02046	18	228068	4455	-1	HMEL011710g1.t1	16	8466207	5716	-1
0	KWMTBOMO10686	18	478789	10190	-1	SWUPr00082210	7	16001287	12723	-1	SWUSl0101520	23	240155	5546	-1	Tni02049	18	250308	9005	-1	HMEL011711g1.t1	16	8493152	9742	-1
0	KWMTBOMO10688	18	498719	8583	-1	SWUPr00082220	7	16008102	3262	-1	SWUSl0101530	23	247581	5205	-1	Tni02050	18	257645	5276	-1	HMEL011712g1.t1	16	8501748	6043	-1
183	KWMTBOMO10704	18	1034900	10405	1	SWUPr00081860	7	14872036	7209	1	SWUSl0101580	23	416255	7499	-1	Tni02055	18	535992	122739	-1	HMEL017818g1.t1	16	8725759	6078	-1
183	KWMTBOMO10712	18	1338345	19073	1	SWUPr00081920	7	15135418	3529	1	SWUSl0101750	23	1209880	1981	1	Tni02060	18	928129	29475	1	HMEL012996g2.t1	16	9068713	2483	1
183	KWMTBOMO10715	18	1398305	3434	1	SWUPr00081930	7	15144911	8320	1	SWUSl0101760	23	1216478	29369	1	Tni02061	18	961418	22476	1	HMEL012998g1.t1	16	9083962	19509	1
183	KWMTBOMO10721	18	1481039	7724	1	SWUPr00082000	7	15234677	5130	1	SWUSl0101880	23	1317194	4773	1	Tni02067	18	1014483	8878	1	HMEL013004g1.t1	16	9134488	3722	1
183	KWMTBOMO10722	18	1496329	95517	1	SWUPr00082010	7	15292955	43452	1	SWUSl0101890	23	1369652	56967	1	Tni02068	18	1023817	99278	1	HMEL013005g1.t1	16	9183582	22605	1
183	KWMTBOMO10724	18	1610119	1394	1	SWUPr00082040	7	15344805	1142	1	SWUSl0101910	23	1432778	1130	1	Tni02070	18	1124986	1130	1	HMEL013007g1.t1	16	9212571	1124	1
183	KWMTBOMO10732	18	1870652	5444	1	SWUPr00082090	7	15584401	16458	1	SWUSl0101970	23	1632606	21367	1	Tni02073	18	1190893	139692	1	HMEL006754g1.t1	16	9390251	16793	1
183	KWMTBOMO10737	18	2072762	18185	1	SWUPr00082130	7	15762557	20220	1	SWUSl0101990	23	1813421	15761	1	Tni02076	18	1438325	16223	1	HMEL033641g1.t1	16	9497121	13260	1
183	KWMTBOMO10738	18	2101951	5582	-1	SWUPr00082140	7	15792316	3372	-1	SWUSl0102000	23	1835482	3200	-1	Tni02077	18	1457660	2573	-1	HMEL033642g1.t1	16	9516893	2630	-1
184	KWMTBOMO10740	18	2188091	3547	1	SWUPr00081090	7	13320031	7190	1	SWUSl0102020	23	1909232	3914	1	Tni02079	18	1525687	9016	1	HMEL009871g2.t1	16	9581886	2537	1
184	KWMTBOMO10745	18	2271151	13298	1	SWUPr00081120	7	13392711	7226	1	SWUSl0102050	23	1961890	4437	1	Tni02082	18	1572856	5184	1	HMEL033647g1.t1	16	9617251	8188	1
184	KWMTBOMO10746	18	2297420	9478	-1	SWUPr00081150	7	13424029	9932	-1	SWUSl0102070	23	1983185	10018	-1	Tni02085	18	1592177	8244	-1	HMEL009874g1.t1	16	9633676	6486	-1
184	KWMTBOMO10750	18	2387761	7191	1	SWUPr00081180	7	13492250	7425	1	SWUSl0102090	23	2048810	8775	1	Tni02088	18	1648467	9847	1	HMEL033650g1.t1	16	9678160	4535	1
0	KWMTBOMO10751	18	2410280	13144	-1	SWUPr00081190	7	13511783	9734	-1	SWUSl0102100	23	2067805	9197	-1	Tni02089	18	1666098	9774	-1	HMEL033651g1.t1	16	9690537	6924	-1
0	KWMTBOMO10752	18	2418041	5453	1	SWUPr00081210	7	13516562	2642	1	SWUSl0102110	23	2071534	7808	1	Tni02090	18	1669477	1830	1	HMEL010182g1.t1	16	9692268	1819	1
184	KWMTBOMO10753	18	2436610	3298	-1	SWUPr00081220	7	13527305	1511	-1	SWUSl0102120	23	2100543	11878	-1	Tni02091	18	1688126	11104	-1	HMEL021887g1.t1	16	9703080	1902	-1
185	KWMTBOMO10763	18	2598680	10434	1	SWUPr00081370	7	13767644	6659	1	SWUSl0102530	23	2806691	8911	-1	Tni02098	18	1821632	7420	1	HMEL008077g1.t1	16	9804053	2870	1
185	KWMTBOMO10766	18	2634490	19066	1	SWUPr00081400	7	13839282	4230	1	SWUSl0102430	23	2692487	23568	-1	Tni02108	18	1878735	26763	1	HMEL008072g1.t1	16	9830002	12522	1
185	KWMTBOMO10772	18	2750639	1419	-1	SWUPr00081460	7	13939862	10590	-1	SWUSl0102380	23	2563635	9712	1	Tni02114	18	1989450	1589	-1	HMEL011803g1.t1	16	9893295	6194	-1
0	KWMTBOMO10776	18	2821199	31746	-1	SWUPr00081480	7	13996041	26041	-1	SWUSl0102360	23	2525517	24809	1	Tni02116	18	2039616	32188	-1	HMEL011801g2.t1	16	9924357	14225	-1
0	KWMTBOMO10777	18	2822000	15254	1	SWUPr00081490	7	14006576	12518	1	SWUSl0102350	23	2511654	15803	-1	Tni02117	18	2040155	9727	1	HMEL011800g1.t1	16	9940463	5307	1
0	KWMTBOMO10778	18	2847989	6858	-1	SWUPr00081500	7	14025536	3066	-1	SWUSl0102340	23	2487071	5014	1	Tni02118	18	2052832	2830	-1	HMEL011799g1.t1	16	9950831	3831	-1
0	KWMTBOMO10779	18	2861169	8633	-1	SWUPr00081510	7	14042961	10732	-1	SWUSl0102330	23	2475085	9091	1	Tni02119	18	2063664	10470	-1	HMEL017742g1.t1	16	9962195	9719	-1
0	KWMTBOMO10780	18	2862280	3992	1	SWUPr00081520	7	14048091	4231	1	SWUSl0102320	23	2474396	3531	-1	Tni02120	18	2064175	3778	1	HMEL017743g1.t1	16	9962909	3363	1
0	KWMTBOMO10781	18	2868930	722	1	SWUPr00081530	7	14069475	458	1	SWUSl0102310	23	2468335	437	-1	Tni02121	18	2069048	431	1	HMEL033663g1.t1	16	9968643	434	1
0	KWMTBOMO10782	18	2875559	2117	-1	SWUPr00081540	7	14073480	1884	-1	SWUSl0102300	23	2464611	1791	1	Tni02122	18	2073775	3878	-1	HMEL017745g1.t1	16	9973536	2342	-1
0	KWMTBOMO10783	18	2912307	705	-1	SWUPr00081550	7	14113971	461	-1	SWUSl0102290	23	2434766	470	1	Tni02123	18	2097666	347	-1	HMEL021619g1.t1	16	9999679	1565	-1
0	KWMTBOMO10784	18	2914488	1864	1	SWUPr00081560	7	14119027	518	1	SWUSl0102280	23	2433510	1739	-1	Tni02124	18	2099869	1733	1	HMEL007883g1.t1	16	10000073	1715	1
185	KWMTBOMO10785	18	2921797	2419	-1	SWUPr00081570	7	14123322	2327	-1	SWUSl0102270	23	2428608	2303	1	Tni02125	18	2104317	2312	-1	HMEL007884-RA	16	10004661	2781	-1
185	KWMTBOMO10789	18	2970688	6413	1	SWUPr00081640	7	14192481	620	1	SWUSl0102240	23	2388859	17261	-1	Tni02128	18	2141378	8110	1	HMEL007887g1.t1	16	10040667	2147	1
185	KWMTBOMO10790	18	2988778	16227	1	SWUPr00081660	7	14202679	12396	1	SWUSl0102230	23	2358945	7812	-1	Tni02129	18	2156266	9313	1	HMEL007888g1.t1	16	10048320	10661	1
0	KWMTBOMO10791	18	3006847	1902	-1	SWUPr00081670	7	14216950	1787	-1	SWUSl0102220	23	2346994	1787	1	Tni02130	18	2167451	1787	-1	HMEL033658g1.t1	16	10060850	1787	-1
0	KWMTBOMO10792	18	3007718	8814	1	SWUPr00081680	7	14222806	9156	1	SWUSl0102210	23	2345865	10801	-1	Tni02131	18	2168262	6928	1	HMEL033657g1.t1	16	10063845	3800	1
0	KWMTBOMO10794	18	3034918	4191	1	SWUPr00081700	7	14274266	2567	1	SWUSl0102170	23	2299076	2570	-1	Tni02133	18	2188985	4646	1	HMEL017541g1.t1	16	8259720	2504	-1
0	KWMTBOMO10795	18	3045117	3930	-1	SWUPr00081710	7	14286723	6829	-1	SWUSl0102160	23	2291555	2909	1	Tni02134	18	2195697	2637	-1	HMEL017540g1.t1	16	8253832	1998	1
186	KWMTBOMO10824	18	4022129	5090	-1	SWUPr00080900	7	12703816	20345	1	SWUSl0102670	23	3332858	7777	-1	Tni02158	18	3045444	4537	-1	HMEL008238g1.t1	16	7725490	6571	1
0	KWMTBOMO10827	18	4143039	15320	-1	SWUPr00080860	7	12469601	125262	1	SWUSl0102700	23	3541540	91740	-1	Tni02164	18	3236487	95395	-1	HMEL008241g1.t1	16	7638058	14301	1
0	KWMTBOMO10829	18	4248090	7374	1	SWUPr00080850	7	12463909	13919	-1	SWUSl0102710	23	3544698	7563	1	Tni02165	18	3230421	9198	1	HMEL011493g1.t1	16	7559835	6931	-1
0	KWMTBOMO10830	18	4286380	34480	1	SWUPr00080840	7	12440177	57428	-1	SWUSl0102720	23	3612372	9411	1	Tni02166	18	3277284	12375	1	HMEL011492g1.t1	16	7529770	7358	-1
186	KWMTBOMO10834	18	4473358	4715	-1	SWUPr00080790	7	12238793	6766	1	SWUSl0102760	23	3790564	27539	-1	Tni02168	18	3421780	25705	-1	HMEL011488g1.t1	16	7422079	18029	1
0	KWMTBOMO10838	18	5038538	1253	-1	SWUPr00080550	7	11208347	1250	-1	SWUSl0102800	23	4193526	959	-1	Tni02173	18	3739030	1886	-1	HMEL002812g1.t1	16	7092579	785	1
0	KWMTBOMO10839	18	5040439	8226	1	SWUPr00080560	7	11209581	18847	1	SWUSl0102810	23	4194559	11341	1	Tni02174	18	3739493	4747	1	HMEL002811g1.t1	16	7091933	4762	-1
186	KWMTBOMO10840	18	5054858	3607	-1	SWUPr00080570	7	11238047	5365	-1	SWUSl0102820	23	4211876	3767	-1	Tni02175	18	3749669	5373	-1	HMEL002810g1.t1	16	7081344	2636	1
186	KWMTBOMO10844	18	5223147	1856	-1	SWUPr00080580	7	11405779	1577	-1	SWUSl0102850	23	4416148	1709	-1	Tni02178	18	3897276	1691	-1	HMEL033586g1.t1	16	7002934	1598	1
186	KWMTBOMO10845	18	5242508	5799	1	SWUPr00080590	7	11419336	3764	1	SWUSl0102860	23	4428278	4627	1	Tni02179	18	3904696	3351	1	HMEL002803g1.t1	16	6995289	2929	-1
186	KWMTBOMO10846	18	5254907	5797	-1	SWUPr00080600	7	11430367	6533	-1	SWUSl0102870	23	4437497	4026	-1	Tni02180	18	3911660	1883	-1	HMEL002802g1.t1	16	6988555	3293	1
186	KWMTBOMO10849	18	5370368	12284	1	SWUPr00080640	7	11546722	14461	1	SWUSl0102920	23	4519083	15305	1	Tni02188	18	3978441	12771	1	HMEL002791g1.t1	16	6916340	13167	-1
0	KWMTBOMO10851	18	5410277	19122	-1	SWUPr00080650	7	11593426	27060	-1	SWUSl0102930	23	4553824	16865	-1	Tni02190	18	4009308	11698	-1	HMEL002790g1.t1	16	6883754	17033	1
0	KWMTBOMO10852	18	5415078	3539	1	SWUPr00080670	7	11602415	3479	-1	SWUSl0102950	23	4559162	2518	-1	Tni02192	18	4015011	3129	-1	HMEL002788g1.t1	16	6877223	2913	1
0	KWMTBOMO10853	18	5421737	3117	-1	SWUPr00080660	7	11596778	2100	1	SWUSl0102940	23	4555719	855	1	Tni02191	18	4010581	1954	1	HMEL002789g1.t1	16	6882459	1495	-1
187	KWMTBOMO10856	18	5447318	2552	1	SWUPr00080360	7	10916037	1973	1	SWUSl0102980	23	4592213	2205	1	Tni02194	18	4039689	2927	1	HMEL002785g1.t1	16	6854697	1999	-1
187	KWMTBOMO10857	18	5461918	1405	1	SWUPr00080380	7	10924611	2282	1	SWUSl0102990	23	4606220	1166	1	Tni02195	18	4051084	1153	1	HMEL002784g1.t1	16	6848822	869	-1
187	KWMTBOMO10858	18	5498308	10074	1	SWUPr00080390	7	10948146	7508	1	SWUSl0103000	23	4630870	8843	1	Tni02196	18	4073708	4268	1	HMEL002783g1.t1	16	6839218	5737	-1
187	KWMTBOMO10860	18	5554858	2515	1	SWUPr00080400	7	10980012	2159	1	SWUSl0103010	23	4661777	12589	1	Tni02197	18	4101597	11113	1	HMEL002782g1.t1	16	6818768	9144	-1
187	KWMTBOMO10861	18	5579118	2417	1	SWUPr00080410	7	11001100	1346	1	SWUSl0103020	23	4699292	3278	1	Tni02198	18	4126903	5343	1	HMEL004389g1.t1	16	6801401	9413	-1
187	KWMTBOMO10865	18	5626377	1271	-1	SWUPr00080450	7	11026664	1089	-1	SWUSl0103060	23	4725829	1123	-1	Tni02201	18	4152272	1703	-1	HMEL004395g1.t1	16	6753805	956	1
187	KWMTBOMO10866	18	5641878	16252	1	SWUPr00080460	7	11053698	10476	1	SWUSl0103080	23	4745665	13744	1	Tni02202	18	4164111	26999	1	HMEL004396g2.t1	16	6745975	5718	-1
187	KWMTBOMO10869	18	5699638	1070	1	SWUPr00080470	7	11098793	4094	1	SWUSl0103090	23	4760338	24059	1	Tni02203	18	4191829	3191	1	HMEL004399g1.t1	16	6717860	3140	-1
187	KWMTBOMO10872	18	5725738	7922	1	SWUPr00080500	7	11112864	5630	1	SWUSl0103110	23	4799392	6166	1	Tni02205	18	4202378	6587	1	HMEL004401-RA	16	6707452	5340	-1
187	KWMTBOMO10874	18	5747377	3048	-1	SWUPr00080530	7	11137336	2707	-1	SWUSl0103130	23	4816442	3401	-1	Tni02207	18	4221575	3600	-1	HMEL033577g1.t1	16	6693203	2411	1
188	KWMTBOMO10879	18	6034230	4580	-1	SWUPr00080290	7	10640263	2306	1	SWUSl0103160	23	5040602	2090	-1	Tni02210	18	4448287	3407	-1	HMEL010224-RA	16	6508803	1308	1
188	KWMTBOMO10880	18	6050130	2568	-1	SWUPr00080280	7	10636216	2826	1	SWUSl0103170	23	5044635	3521	-1	Tni20342	18	4452072	3514	-1	HMEL022602-RA	16	6505966	1717	1
