block_id	Bm_gene	Bm_chrf	Bm_statrtsite	Bm_length	Bm_sign	Pr_gene	Pr_chrf	Pr_statrtsite	Pr_length	Pr_sign
158	KWMTBOMO08826	15	5976202	15666	1	SWUPr00057490	5	14822213	19318	-1
158	KWMTBOMO08827	15	5994281	1809	-1	SWUPr00057480	5	14798168	1773	1
0	KWMTBOMO08828	15	6044111	34994	-1	SWUPr00057470	5	14723259	51306	1
0	KWMTBOMO08830	15	6053002	5744	1	SWUPr00057450	5	14710130	13021	-1
158	KWMTBOMO08840	15	6218247	14448	-1	SWUPr00057400	5	14569920	6840	1
158	KWMTBOMO08844	15	6373078	2892	1	SWUPr00057340	5	14386695	3991	-1
158	KWMTBOMO08845	15	6385538	13275	1	SWUPr00057330	5	14367699	8349	-1
0	KWMTBOMO08849	15	6435827	17068	-1	SWUPr00057290	5	14322231	15121	1
0	KWMTBOMO08852	15	6460008	52940	1	SWUPr00057270	5	14292904	54917	-1
159	KWMTBOMO08857	15	6577076	37554	1	SWUPr00057260	5	14211031	63385	-1
159	KWMTBOMO08860	15	6693966	10965	1	SWUPr00057220	5	14031466	6030	-1
0	KWMTBOMO08861	15	6706455	1430	-1	SWUPr00057210	5	14021968	2353	1
0	KWMTBOMO08862	15	6715025	1616	-1	SWUPr00057190	5	14003998	3122	1
0	KWMTBOMO08863	15	6722005	1942	-1	SWUPr00057200	5	14018646	1160	-1
0	KWMTBOMO08864	15	6728596	5758	1	SWUPr00057180	5	14001602	1161	-1
0	KWMTBOMO08865	15	6747815	8153	-1	SWUPr00057170	5	13994294	5985	1
159	KWMTBOMO08867	15	6761195	8136	-1	SWUPr00057150	5	13982956	7565	1
160	KWMTBOMO08875	15	7000276	45568	-1	SWUPr00057070	5	13762634	40985	1
160	KWMTBOMO08880	15	7109147	1573	1	SWUPr00057050	5	13633121	1394	-1
160	KWMTBOMO08881	15	7132786	16573	-1	SWUPr00057040	5	13600222	27866	1
160	KWMTBOMO08886	15	7389839	1529	-1	SWUPr00057010	5	13377234	3686	1
160	KWMTBOMO08888	15	7465590	2310	1	SWUPr00056990	5	13312183	2044	-1
160	KWMTBOMO08889	15	7506279	35968	-1	SWUPr00056980	5	13304899	3925	1
0	KWMTBOMO08890	15	7574389	4834	-1	SWUPr00056950	5	13187217	5142	1
0	KWMTBOMO08891	15	7593139	2953	-1	SWUPr00056900	5	13130043	3572	1
0	KWMTBOMO08892	15	7594010	10193	1	SWUPr00056890	5	13123741	11433	-1
0	KWMTBOMO08893	15	7607879	3443	-1	SWUPr00056880	5	13107979	2581	1
0	KWMTBOMO08900	15	7654560	2150	1	SWUPr00056860	5	13102060	1796	-1
0	KWMTBOMO08904	15	7701404	23679	1	SWUPr00056830	5	13077884	49400	-1
160	KWMTBOMO08905	15	7739143	6193	-1	SWUPr00056820	5	13013967	8690	1
160	KWMTBOMO08909	15	7803684	2530	1	SWUPr00056780	5	12938698	4388	-1
160	KWMTBOMO08910	15	7816874	2866	1	SWUPr00056770	5	12927714	2117	-1
161	KWMTBOMO08912	15	8096664	4585	1	SWUPr00056720	5	12642023	4230	-1
0	KWMTBOMO08913	15	8104483	2614	-1	SWUPr00056710	5	12623342	6706	1
0	KWMTBOMO08915	15	8134154	1966	1	SWUPr00056700	5	12620203	3038	-1
0	KWMTBOMO08916	15	8138794	9746	1	SWUPr00056690	5	12612677	7155	-1
0	KWMTBOMO08921	15	8244533	5252	-1	SWUPr00056650	5	12490917	11028	1
0	KWMTBOMO08922	15	8246743	1010	-1	SWUPr00056640	5	12487595	430	1
0	KWMTBOMO08923	15	8249464	11248	1	SWUPr00056630	5	12484449	20463	-1
0	KWMTBOMO08932	15	8393024	8341	1	SWUPr00056570	5	12393280	6521	-1
0	KWMTBOMO08934	15	8419613	5100	-1	SWUPr00056560	5	12373306	8611	1
0	KWMTBOMO08936	15	8434803	4372	-1	SWUPr00056540	5	12360672	1886	1
0	KWMTBOMO08940	15	8492238	2462	1	SWUPr00056530	5	12306019	909	-1
0	KWMTBOMO08941	15	8525077	22044	-1	SWUPr00056520	5	12265051	30654	1
0	KWMTBOMO08943	15	8593447	18209	-1	SWUPr00056500	5	12205853	20275	1
0	KWMTBOMO08945	15	8599467	3613	-1	SWUPr00056490	5	12198103	5498	1
0	KWMTBOMO08946	15	8599848	8705	1	SWUPr00056480	5	12195965	7074	-1
161	KWMTBOMO08947	15	8625277	6612	-1	SWUPr00056470	5	12177709	6568	1
0	KWMTBOMO08951	15	8654618	6300	1	SWUPr00056440	5	12151685	6635	-1
0	KWMTBOMO08952	15	8668097	4944	-1	SWUPr00056430	5	12133345	9757	1
0	KWMTBOMO08956	15	8704828	16656	1	SWUPr00056400	5	12090260	7884	-1
161	KWMTBOMO08958	15	8753547	2169	-1	SWUPr00056380	5	12033196	1724	1
161	KWMTBOMO08959	15	8832303	12521	1	SWUPr00056370	5	11949171	16820	-1
161	KWMTBOMO08960	15	8864443	5199	1	SWUPr00056340	5	11911171	7657	-1
0	KWMTBOMO08961	15	8879922	1482	-1	SWUPr00056330	5	11894741	1172	1
0	KWMTBOMO08962	15	8882133	6926	1	SWUPr00056310	5	11885278	7214	-1
0	KWMTBOMO08963	15	8895663	5225	1	SWUPr00056300	5	11873408	7116	-1
0	KWMTBOMO08964	15	8904733	4582	1	SWUPr00056290	5	11863942	4884	-1
0	KWMTBOMO08981	15	9188562	18841	-1	SWUPr00056150	5	11563011	12812	1
0	KWMTBOMO08983	15	9198022	2969	1	SWUPr00056140	5	11549390	4179	-1
162	KWMTBOMO08987	15	9226732	2266	1	SWUPr00056110	5	11523093	1927	-1
0	KWMTBOMO08989	15	9278651	4098	-1	SWUPr00056090	5	11474051	2255	1
0	KWMTBOMO08990	15	9284452	21124	1	SWUPr00056080	5	11472595	30335	-1
0	KWMTBOMO08991	15	9316141	5962	-1	SWUPr00056070	5	11429487	9992	1
0	KWMTBOMO08992	15	9321942	1613	1	SWUPr00056050	5	11439511	30088	-1
0	KWMTBOMO08993	15	9333882	4822	1	SWUPr00056040	5	11399172	3947	-1
162	KWMTBOMO08994	15	9343972	3960	1	SWUPr00056030	5	11389791	1803	-1
0	KWMTBOMO08997	15	9431472	1558	1	SWUPr00056000	5	11303400	1052	-1
0	KWMTBOMO08998	15	9453621	17733	-1	SWUPr00055980	5	11285006	14797	1
0	KWMTBOMO09002	15	9477892	9686	1	SWUPr00055950	5	11252803	17590	-1
0	KWMTBOMO09003	15	9496311	7119	-1	SWUPr00055930	5	11207332	7046	1
0	KWMTBOMO09009	15	9638785	10576	-1	SWUPr00055850	5	11058915	8886	1
0	KWMTBOMO09011	15	9657096	15702	1	SWUPr00055830	5	11043128	12592	-1
0	KWMTBOMO09012	15	9686535	6133	-1	SWUPr00055820	5	11022545	3404	1
0	KWMTBOMO09013	15	9693286	5800	1	SWUPr00055810	5	11018321	6360	-1
162	KWMTBOMO09015	15	9725065	3908	-1	SWUPr00055800	5	10994806	5553	1
162	KWMTBOMO09017	15	9746665	4590	-1	SWUPr00055780	5	10975203	5829	1
162	KWMTBOMO09022	15	9826676	51924	1	SWUPr00055720	5	10881431	53489	-1
162	KWMTBOMO09028	15	9950196	1762	1	SWUPr00055690	5	10771938	2261	-1
162	KWMTBOMO09032	15	10056370	28798	-1	SWUPr00055640	5	10663915	41395	1
162	KWMTBOMO09034	15	10134770	8913	-1	SWUPr00055620	5	10571335	14488	1
162	KWMTBOMO09042	15	10212781	3196	1	SWUPr00055570	5	10537667	3120	-1
162	KWMTBOMO09049	15	10513994	8081	-1	SWUPr00055530	5	10245867	8373	1
0	KWMTBOMO09050	15	10515065	15965	1	SWUPr00055520	5	10240982	16072	-1
163	KWMTBOMO09053	15	10621325	4204	1	SWUPr00055490	5	10127303	4868	-1
163	KWMTBOMO09054	15	10633824	6228	-1	SWUPr00055470	5	10110955	9212	1
0	KWMTBOMO09058	15	10702194	7358	-1	SWUPr00055440	5	10050611	4214	1
0	KWMTBOMO09059	15	10702845	4064	1	SWUPr00055430	5	10048136	2982	-1
0	KWMTBOMO09060	15	10713305	6343	1	SWUPr00055420	5	10038204	10222	-1
163	KWMTBOMO09063	15	10743195	1046	1	SWUPr00055400	5	9998437	990	-1
163	KWMTBOMO09068	15	10803295	7612	1	SWUPr00055360	5	9927797	11408	-1
163	KWMTBOMO09070	15	10830715	18173	1	SWUPr00055340	5	9891883	17509	-1
163	KWMTBOMO09074	15	10902445	2735	1	SWUPr00055310	5	9820943	3193	-1
163	KWMTBOMO09075	15	10909254	3561	-1	SWUPr00055300	5	9813280	3882	1
0	KWMTBOMO09079	15	10992078	12421	-1	SWUPr00055260	5	9725808	15495	1
0	KWMTBOMO09080	15	10992889	14515	1	SWUPr00055250	5	9711606	18863	-1
164	KWMTBOMO09085	15	11054338	9998	-1	SWUPr00055220	5	9649042	11625	1
164	KWMTBOMO09086	15	11055739	15054	1	SWUPr00055210	5	9646339	13194	-1
0	KWMTBOMO09091	15	11120299	4588	1	SWUPr00055160	5	9586850	1358	-1
164	KWMTBOMO09092	15	11132248	5102	-1	SWUPr00055150	5	9575364	6416	1
164	KWMTBOMO09094	15	11186879	1794	1	SWUPr00055110	5	9496840	1320	-1
164	KWMTBOMO09095	15	11199959	2557	1	SWUPr00055100	5	9491190	1398	-1
164	KWMTBOMO09097	15	11213089	3346	1	SWUPr00055070	5	9478368	7291	-1
164	KWMTBOMO09100	15	11235729	725	1	SWUPr00055050	5	9450407	656	-1
0	KWMTBOMO09103	15	11258299	6549	1	SWUPr00055020	5	9421567	3605	-1
164	KWMTBOMO09105	15	11280498	9598	-1	SWUPr00055000	5	9398850	11824	1
164	KWMTBOMO09109	15	11361381	24270	1	SWUPr00054950	5	9293946	2457	-1
164	KWMTBOMO09110	15	11391891	1764	1	SWUPr00054920	5	9262241	1107	-1
164	KWMTBOMO09114	15	11521261	6233	1	SWUPr00054900	5	9149976	18701	-1
0	KWMTBOMO09115	15	11538800	9145	-1	SWUPr00054890	5	9118405	9554	1
0	KWMTBOMO09116	15	11539631	1802	1	SWUPr00054880	5	9117170	2270	-1
0	KWMTBOMO09118	15	11550421	3699	1	SWUPr00054850	5	9094274	341	-1
164	KWMTBOMO09121	15	11682551	1639	1	SWUPr00054830	5	8961318	1331	-1
164	KWMTBOMO09123	15	11711031	4697	1	SWUPr00054810	5	8929017	3570	-1
0	KWMTBOMO09129	15	11820791	29672	1	SWUPr00054740	5	8804617	38565	-1
0	KWMTBOMO09130	15	11856431	2954	1	SWUPr00054730	5	8760579	1438	-1
0	KWMTBOMO09132	15	11863721	2265	1	SWUPr00054710	5	8751200	2189	-1
0	KWMTBOMO09133	15	11872420	6119	-1	SWUPr00054690	5	8739822	6447	1
164	KWMTBOMO09135	15	11917641	1729	1	SWUPr00054660	5	8676333	488	-1
164	KWMTBOMO09136	15	11935650	15725	-1	SWUPr00054640	5	8662069	12187	1
165	KWMTBOMO09150	15	12185508	5633	1	SWUPr00054590	5	8238873	5447	-1
165	KWMTBOMO09151	15	12292577	11784	-1	SWUPr00054560	5	8114116	9674	1
165	KWMTBOMO09152	15	12299108	23480	1	SWUPr00054550	5	8106371	31130	-1
0	KWMTBOMO09167	15	12548565	1929	-1	SWUPr00054430	5	7877021	14070	1
0	KWMTBOMO09169	15	12588085	14478	-1	SWUPr00054420	5	7860507	11693	1
0	KWMTBOMO09170	15	12600946	6691	1	SWUPr00054410	5	7855155	16848	-1
0	KWMTBOMO09171	15	12611465	1724	-1	SWUPr00054400	5	7832193	1264	1
0	KWMTBOMO09172	15	12619986	1644	1	SWUPr00054390	5	7827447	820	-1
0	KWMTBOMO09174	15	12637715	10983	-1	SWUPr00054380	5	7809002	16216	1
0	KWMTBOMO09177	15	12671365	3815	-1	SWUPr00054340	5	7747225	10927	1
0	KWMTBOMO09178	15	12673996	14146	1	SWUPr00056320	5	11887688	4039	1
0	KWMTBOMO09179	15	12706975	3477	-1	SWUPr00054330	5	7738276	2329	1
0	KWMTBOMO09180	15	12709796	1231	1	SWUPr00054320	5	7734094	885	-1
0	KWMTBOMO09183	15	12761085	9479	-1	SWUPr00054290	5	7663739	18387	1
0	KWMTBOMO09184	15	12763126	1776	1	SWUPr00054280	5	7661517	1357	-1
0	KWMTBOMO09185	15	12771665	3583	-1	SWUPr00054270	5	7650272	8199	1
0	KWMTBOMO09186	15	12772586	24931	1	SWUPr00054260	5	7647835	15452	-1
165	KWMTBOMO09191	15	12851595	4439	-1	SWUPr00054200	5	7582945	2050	1
165	KWMTBOMO09192	15	12851296	1642	1	SWUPr00054190	5	7582481	986	-1
0	KWMTBOMO09194	15	12868555	8134	-1	SWUPr00054170	5	7557792	7814	1
0	KWMTBOMO09195	15	12870756	2202	1	SWUPr00054160	5	7554035	2015	-1
0	KWMTBOMO09197	15	13116713	142811	-1	SWUPr00054150	5	7334606	134466	1
0	KWMTBOMO09198	15	13153803	9675	-1	SWUPr00054140	5	7299694	12556	1
0	KWMTBOMO09205	15	13202294	2482	1	SWUPr00054100	5	7215483	3138	1
0	KWMTBOMO09206	15	13214803	4979	-1	SWUPr00054110	5	7237661	18448	-1
0	KWMTBOMO09207	15	13232244	1820	1	SWUPr00054090	5	7210119	1046	-1
0	KWMTBOMO09208	15	13237204	18432	1	SWUPr00054080	5	7204256	25562	-1
0	KWMTBOMO09209	15	13307898	5804	1	SWUPr00054070	5	7144474	35490	-1
0	KWMTBOMO09210	15	13324477	6055	-1	SWUPr00054060	5	7090719	8834	1
0	KWMTBOMO09211	15	13329067	2693	-1	SWUPr00054050	5	7084969	2597	1
0	KWMTBOMO09212	15	13330648	4113	1	SWUPr00054040	5	7076311	6161	-1
0	KWMTBOMO09213	15	13343748	23713	1	SWUPr00054030	5	7061153	23589	-1
165	KWMTBOMO09214	15	13383237	9662	-1	SWUPr00054020	5	7020993	8615	1
0	KWMTBOMO09217	15	13425208	19661	1	SWUPr00053990	5	6970047	12839	-1
0	KWMTBOMO09219	15	13467508	5614	1	SWUPr00053980	5	6948897	24093	-1
165	KWMTBOMO09220	15	13480448	9358	1	SWUPr00053870	5	6857034	7909	-1
165	KWMTBOMO09221	15	13495318	851	1	SWUPr00053860	5	6846339	2255	-1
165	KWMTBOMO09223	15	13525087	18435	-1	SWUPr00053840	5	6812732	19963	1
165	KWMTBOMO09224	15	13529008	18282	1	SWUPr00053830	5	6806851	9440	-1
0	KWMTBOMO09225	15	13571308	79692	1	SWUPr00053820	5	6720200	26311	-1
165	KWMTBOMO09226	15	13657687	5490	-1	SWUPr00053810	5	6685201	7558	1
165	KWMTBOMO09227	15	13659408	4277	1	SWUPr00053800	5	6681777	10592	-1
0	KWMTBOMO09228	15	13677187	2176	-1	SWUPr00053780	5	6662376	1665	1
0	KWMTBOMO09229	15	13683048	2475	1	SWUPr00053700	5	6616013	2390	1
165	KWMTBOMO09231	15	13690887	1556	-1	SWUPr00053720	5	6624936	665	-1
0	KWMTBOMO09232	15	13694677	2304	-1	SWUPr00053770	5	6654416	2456	-1
0	KWMTBOMO09234	15	13702197	1798	-1	SWUPr00064140	5	31870247	2426	-1
165	KWMTBOMO09236	15	13730127	2315	-1	SWUPr00053690	5	6576369	1910	1
165	KWMTBOMO09238	15	13794227	3032	-1	SWUPr00053680	5	6534692	1964	1
0	KWMTBOMO09240	15	13886657	8314	-1	SWUPr00053670	5	6468674	5327	1
0	KWMTBOMO09243	15	13920488	5290	1	SWUPr00053660	5	6440727	4048	-1
166	KWMTBOMO09261	15	14658164	5708	-1	SWUPr00058130	5	16286809	10622	1
0	KWMTBOMO09269	15	14864484	69016	-1	SWUPr00058080	5	16194741	4148	1
0	KWMTBOMO09271	15	14884625	5775	1	SWUPr00058060	5	16108296	7977	-1
0	KWMTBOMO09273	15	14920425	8221	1	SWUPr00058040	5	16081931	13260	-1
166	KWMTBOMO09276	15	14976164	12165	-1	SWUPr00058000	5	16031532	14972	1
0	KWMTBOMO09287	15	15311910	44099	-1	SWUPr00058500	5	17153002	31318	1
0	KWMTBOMO09289	15	15320151	12319	1	SWUPr00058490	5	17139884	14994	-1
0	KWMTBOMO09290	15	15339170	5365	-1	SWUPr00058480	5	17118787	4071	1
0	KWMTBOMO09291	15	15351010	10020	-1	SWUPr00058470	5	17101522	12600	1
0	KWMTBOMO09292	15	15356981	2586	1	SWUPr00058460	5	17098914	2441	-1
0	KWMTBOMO09293	15	15364020	4258	-1	SWUPr00058450	5	17090002	2491	1
0	KWMTBOMO09294	15	15366671	21477	1	SWUPr00058440	5	17075515	13078	-1
0	KWMTBOMO09295	15	15396021	11591	1	SWUPr00058430	5	17052461	24907	-1
0	KWMTBOMO09296	15	15434370	17361	-1	SWUPr00058420	5	17006031	10271	1
0	KWMTBOMO09298	15	15436131	1596	1	SWUPr00058410	5	16996507	1141	-1
0	KWMTBOMO09300	15	15451870	3726	-1	SWUPr00058390	5	16976205	3879	1
0	KWMTBOMO09301	15	15453851	16884	1	SWUPr00058380	5	16964105	16667	-1
166	KWMTBOMO09304	15	15524360	35500	-1	SWUPr00058370	5	16912419	29555	1
166	KWMTBOMO09307	15	15617190	8918	-1	SWUPr00058340	5	16832566	8916	1
0	KWMTBOMO09308	15	15618051	7679	1	SWUPr00058330	5	16830538	8820	-1
0	KWMTBOMO09309	15	15662530	32048	-1	SWUPr00058310	5	16710816	104937	1
0	KWMTBOMO09311	15	15747515	3510	1	SWUPr00058300	5	16709978	10837	-1
0	KWMTBOMO09312	15	15754064	1844	-1	SWUPr00058290	5	16692852	961	1
0	KWMTBOMO09313	15	15761634	2264	-1	SWUPr00058280	5	16686916	1919	1
0	KWMTBOMO09322	15	16007394	7734	-1	SWUPr00058210	5	16513664	8570	1
0	KWMTBOMO09323	15	16025864	2542	-1	SWUPr00058200	5	16508988	3118	1
0	KWMTBOMO09324	15	16028085	21994	1	SWUPr00058190	5	16505965	21542	-1
0	KWMTBOMO09355	15	17860955	16588	1	SWUPr00058680	5	18646197	15496	1
166	KWMTBOMO09360	15	18106534	3014	-1	SWUPr00058750	5	18889814	3177	-1
166	KWMTBOMO09361	15	18107895	6944	1	SWUPr00058760	5	18891856	10758	1
0	KWMTBOMO09363	15	18143794	13516	-1	SWUPr00058790	5	18943459	21749	-1
0	KWMTBOMO09364	15	18171465	8633	1	SWUPr00058810	5	18956315	6422	1
0	KWMTBOMO09365	15	18183015	6727	1	SWUPr00058820	5	18973002	2126	1
167	KWMTBOMO09373	16	40835	7239	-1	SWUPr00067180	6	3025171	1474	1
167	KWMTBOMO09374	16	61735	1762	-1	SWUPr00067170	6	2999562	1637	1
0	KWMTBOMO09381	16	249445	1655	-1	SWUPr00067080	6	2663872	1754	1
0	KWMTBOMO09382	16	254876	7267	1	SWUPr00067150	6	2864626	9972	1
167	KWMTBOMO09383	16	267615	5176	-1	SWUPr00067160	6	2878665	3814	-1
167	KWMTBOMO09385	16	295946	17671	1	SWUPr00067130	6	2840571	18225	1
167	KWMTBOMO09386	16	316296	4324	1	SWUPr00067070	6	2652460	7717	-1
0	KWMTBOMO09387	16	331256	5676	-1	SWUPr00067060	6	2636884	4152	1
0	KWMTBOMO09388	16	338696	3778	-1	SWUPr00067050	6	2617939	3930	1
0	KWMTBOMO09389	16	339327	4999	1	SWUPr00067040	6	2616385	3502	-1
0	KWMTBOMO09390	16	350756	2408	-1	SWUPr00067020	6	2601364	7395	1
0	KWMTBOMO09391	16	353467	1729	1	SWUPr00067010	6	2599396	1545	-1
167	KWMTBOMO09399	16	456366	15472	-1	SWUPr00066970	6	2470127	76347	1
167	KWMTBOMO09404	16	631997	2888	1	SWUPr00066950	6	2339207	9894	-1
0	KWMTBOMO09405	16	657806	18275	-1	SWUPr00066940	6	2311268	13275	1
0	KWMTBOMO09406	16	663937	1273	1	SWUPr00066930	6	2307121	800	-1
0	KWMTBOMO09407	16	670607	12774	1	SWUPr00066920	6	2304360	14144	-1
167	KWMTBOMO09408	16	763276	71749	-1	SWUPr00066900	6	2168746	113553	1
0	KWMTBOMO09411	16	866986	10048	-1	SWUPr00066880	6	2028665	22807	1
0	KWMTBOMO09414	16	887637	43011	1	SWUPr00066860	6	1999497	37411	-1
167	KWMTBOMO09415	16	937827	1493	1	SWUPr00066850	6	1957476	1277	-1
0	KWMTBOMO09418	16	973306	19685	-1	SWUPr00066800	6	1915272	21944	1
0	KWMTBOMO09422	16	978076	3802	-1	SWUPr00066790	6	1908798	3662	1
0	KWMTBOMO09423	16	980597	705	1	SWUPr00066780	6	1905430	488	-1
0	KWMTBOMO09424	16	992896	1888	-1	SWUPr00066770	6	1895680	6218	1
0	KWMTBOMO09425	16	999187	4930	1	SWUPr00066760	6	1893101	18321	-1
0	KWMTBOMO09427	16	1043086	27958	-1	SWUPr00066740	6	1833527	19007	1
0	KWMTBOMO09428	16	1044217	11197	1	SWUPr00066730	6	1819852	5648	-1
0	KWMTBOMO09432	16	1103567	5724	1	SWUPr00066680	6	1711818	4250	1
0	KWMTBOMO09435	16	1181777	4034	1	SWUPr00066660	6	1615585	23191	-1
168	KWMTBOMO09439	16	1265120	12880	-1	SWUPr00066600	6	1502971	6448	1
168	KWMTBOMO09442	16	1288160	4661	-1	SWUPr00066560	6	1432218	14176	1
168	KWMTBOMO09445	16	1372700	31265	-1	SWUPr00066530	6	1341256	7519	1
168	KWMTBOMO09450	16	1429650	2364	-1	SWUPr00066480	6	1227303	2300	1
168	KWMTBOMO09463	16	1600362	4495	-1	SWUPr00066450	6	1051381	3979	1
168	KWMTBOMO09471	16	1803632	2246	-1	SWUPr00066330	6	854137	1269	1
168	KWMTBOMO09474	16	1973832	7330	-1	SWUPr00066270	6	730435	12458	1
168	KWMTBOMO09475	16	1974903	10164	1	SWUPr00066260	6	729108	12309	-1
0	KWMTBOMO09477	16	2033232	24640	-1	SWUPr00066230	6	653569	35873	1
0	KWMTBOMO09478	16	2035623	1262	1	SWUPr00066220	6	652702	1598	-1
0	KWMTBOMO09479	16	2063822	22978	-1	SWUPr00066210	6	545710	102742	1
0	KWMTBOMO09480	16	2083438	58549	1	SWUPr00066200	6	544855	18146	-1
0	KWMTBOMO09482	16	2179248	2243	1	SWUPr00066180	6	463149	1760	-1
168	KWMTBOMO09483	16	2207238	2113	1	SWUPr00066170	6	426612	1304	-1
168	KWMTBOMO09487	16	2376318	2324	1	SWUPr00066120	6	285255	50595	-1
168	KWMTBOMO09491	16	2432078	17731	1	SWUPr00066110	6	228258	5609	1
168	KWMTBOMO09493	16	2490388	2618	1	SWUPr00066080	6	128161	1874	-1
168	KWMTBOMO09494	16	2523587	21526	-1	SWUPr00066070	6	89945	25770	1
0	KWMTBOMO09497	16	2559347	2278	-1	SWUPr00066050	6	50295	2126	1
0	KWMTBOMO09498	16	2563568	786	1	SWUPr00066040	6	46518	449	-1
169	KWMTBOMO09502	16	2662937	24459	-1	SWUPr00067200	6	3094771	28017	-1
169	KWMTBOMO09522	16	3163776	69554	-1	SWUPr00067270	6	3408464	36444	-1
169	KWMTBOMO09527	16	3257959	23564	-1	SWUPr00067330	6	3560924	18925	-1
169	KWMTBOMO09530	16	3308090	6526	1	SWUPr00067350	6	3648900	18365	1
0	KWMTBOMO09537	16	3481479	1517	-1	SWUPr00067400	6	3858862	912	-1
0	KWMTBOMO09538	16	3484630	28768	1	SWUPr00067410	6	3861661	35775	1
0	KWMTBOMO09539	16	3534939	13771	-1	SWUPr00067420	6	3922809	15068	-1
0	KWMTBOMO09541	16	3544409	3404	-1	SWUPr00067430	6	3957500	33112	-1
170	KWMTBOMO09547	16	3723351	9364	1	SWUPr00067490	6	4092403	1532	1
0	KWMTBOMO09548	16	3761160	15548	-1	SWUPr00067500	6	4112545	17713	-1
0	KWMTBOMO09549	16	3763451	3346	1	SWUPr00067510	6	4113387	4029	1
0	KWMTBOMO09550	16	3770641	1047	1	SWUPr00067520	6	4121629	986	1
170	KWMTBOMO09551	16	3890301	40124	1	SWUPr00067530	6	4248935	49930	1
0	KWMTBOMO09560	16	4188456	5381	1	SWUPr00067980	6	5516094	2219	1
170	KWMTBOMO09567	16	4437801	2303	-1	SWUPr00067560	6	4550522	11648	1
0	KWMTBOMO09570	16	4501151	944	-1	SWUPr00069870	6	10501958	761	-1
0	KWMTBOMO09571	16	4503482	2412	1	SWUPr00069880	6	10505519	1863	1
0	KWMTBOMO09572	16	4518831	4578	-1	SWUPr00069890	6	10515603	5950	-1
171	KWMTBOMO09584	16	4821898	10947	-1	SWUPr00070000	6	10760795	3926	-1
171	KWMTBOMO09591	16	4895569	57732	1	SWUPr00070070	6	10846818	40607	1
171	KWMTBOMO09592	16	4965718	8294	-1	SWUPr00070080	6	10899995	11533	-1
171	KWMTBOMO09597	16	5033119	25486	1	SWUPr00070100	6	10960580	25703	1
172	KWMTBOMO09598	16	5060089	956	1	SWUPr00070110	6	10989013	1217	1
0	KWMTBOMO09599	16	5093858	29241	-1	SWUPr00070120	6	11025522	32336	-1
0	KWMTBOMO09600	16	5093989	2140	1	SWUPr00070130	6	11028113	2150	1
0	KWMTBOMO09601	16	5139158	36665	-1	SWUPr00070140	6	11072338	35783	-1
0	KWMTBOMO09605	16	5189689	3935	1	SWUPr00070150	6	11075573	31381	1
172	KWMTBOMO09608	16	5297786	1016	1	SWUPr00070170	6	11204877	2168	1
0	KWMTBOMO09618	16	5662873	2281	-1	SWUPr00070250	6	11574189	1824	-1
0	KWMTBOMO09620	16	5673513	933	-1	SWUPr00070260	6	11575071	803	1
0	KWMTBOMO09621	16	5673664	6721	1	SWUPr00070270	6	11583933	6360	1
0	KWMTBOMO09622	16	5685774	1370	1	SWUPr00070280	6	11594840	3939	1
0	KWMTBOMO09623	16	5700433	10037	-1	SWUPr00070290	6	11605517	4314	-1
0	KWMTBOMO09624	16	5701724	3891	1	SWUPr00070300	6	11609796	5510	1
172	KWMTBOMO09625	16	5727453	17069	-1	SWUPr00070310	6	11635275	13576	-1
173	KWMTBOMO09636	16	5890644	2516	1	SWUPr00070390	6	11800545	1439	1
0	KWMTBOMO09637	16	5913573	18450	-1	SWUPr00070400	6	11846148	40282	-1
0	KWMTBOMO09638	16	5924004	9610	1	SWUPr00070410	6	11851109	1637	1
0	KWMTBOMO09639	16	5939484	5764	1	SWUPr00070420	6	11867407	3624	1
0	KWMTBOMO09641	16	5958514	4222	1	SWUPr00070430	6	11882514	4965	1
173	KWMTBOMO09642	16	5990943	20028	-1	SWUPr00070450	6	11917547	22332	-1
173	KWMTBOMO09645	16	6066958	6311	1	SWUPr00070480	6	12010893	5210	1
173	KWMTBOMO09646	16	6105028	7819	1	SWUPr00070490	6	12045195	18054	1
173	KWMTBOMO09648	16	6174117	20173	-1	SWUPr00070510	6	12108977	11385	-1
0	KWMTBOMO09653	16	6309987	62624	-1	SWUPr00070560	6	12262233	56561	-1
0	KWMTBOMO09654	16	6319458	13364	1	SWUPr00070570	6	12265825	10365	1
0	KWMTBOMO09655	16	6335777	2179	-1	SWUPr00070580	6	12278974	2051	-1
0	KWMTBOMO09656	16	6365767	7447	1	SWUPr00070620	6	12335440	17075	1
173	KWMTBOMO09658	16	6408646	13672	-1	SWUPr00070640	6	12408221	10991	-1
0	KWMTBOMO09662	16	6473117	4265	1	SWUPr00070680	6	12470999	4569	1
0	KWMTBOMO09668	16	6540556	4008	-1	SWUPr00070760	6	12566171	2470	-1
0	KWMTBOMO09669	16	6541627	4524	1	SWUPr00070780	6	12573619	1158	-1
0	KWMTBOMO09670	16	6550156	2309	-1	SWUPr00070770	6	12568278	1935	1
0	KWMTBOMO09671	16	6553167	1071	1	SWUPr00070790	6	12574712	2206	1
0	KWMTBOMO09672	16	6592116	33701	-1	SWUPr00070800	6	12609024	23202	-1
0	KWMTBOMO09673	16	6599317	1365	1	SWUPr00070810	6	12611094	1978	1
